"topic_url","image_url","local_file","status"
"https://www.geigerzaehlerforum.de/index.php/topic,1769.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/bye.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000107_bye.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1769.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/thank_you2.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000108_thank_you2.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1769.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/secret.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000109_secret.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1769.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/mail1.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000110_mail1.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1769.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/to_take_umbrage.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000111_to_take_umbrage.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1769.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/sarcastic.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000112_sarcastic.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1769.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/suicide2.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000113_suicide2.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1769.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/angel.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000114_angel.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1960.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/mda.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000115_mda.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1963.0.html","https://www.geigerzaehlerforum.de/index.php?action=dlattach;fs=502577;attach=27286;image",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000116_index.php","error: Der Remoteserver hat einen Fehler zurückgegeben: (404) Nicht gefunden."
"https://www.geigerzaehlerforum.de/index.php/topic,1963.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/sarcastic_blum.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000117_sarcastic_blum.gif","ok"
